LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	DamianG�owienka
Date	2023/06/09
Time	13:01:43,8161287307739257812
***End_of_Header***	
	
Channels	3			
Samples	1	1	1	
Date	2023/06/09	2023/06/09	2023/06/09
Time	13:01:43,8161287307739257812	13:01:43,8161287307739257812	13:01:43,8161287307739257812
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Voltage 1	Current 1	Power 1	Comment
4,976096	0,371750	0,000310	0,000115
5,976487	0,367812	0,000310	0,000114
6,976766	0,373375	0,000266	9,927295E-5
7,976117	0,367750	0,000321	0,000118
8,976211	0,362063	0,000299	0,000108
9,977047	0,356312	0,000310	0,000110
10,976892	0,338250	0,000280	9,486177E-5
11,976454	0,354687	0,000350	0,000124
12,976292	0,350313	0,000342	0,000120
13,975824	NaN	NaN	0,000000
0,000000	0,348813	0,000280	9,782401E-5
0,975594	0,344250	0,000339	0,000117
1,974288	NaN	NaN	0,000000
0,000000	0,354687	0,000313	0,000111
0,971403	NaN	NaN	0,000000
0,000000	0,344438	0,000313	0,000108
0,972495	0,336687	0,000310	0,000104
1,971200	0,330375	0,000299	9,866970E-5
2,970869	0,336562	0,000317	0,000107
3,971309	0,330562	0,000339	0,000112
4,970892	0,326188	0,000328	0,000107
5,971832	0,325313	0,000313	0,000102
6,972570	0,314375	0,000364	0,000115
7,972235	0,295438	0,000350	0,000103
8,970936	0,312500	0,000328	0,000102
9,971210	0,308125	0,000350	0,000108
10,971178	0,312563	0,000342	0,000107
11,972618	0,318563	0,000364	0,000116
12,971278	0,324562	0,000357	0,000116
13,971045	0,330688	0,000342	0,000113
14,972137	0,326188	0,000331	0,000108
15,970991	0,342750	0,000299	0,000102
16,971299	0,338438	0,000317	0,000107
17,970991	0,342938	0,000317	0,000109
18,971159	0,348813	0,000339	0,000118
19,971901	0,356438	0,000310	0,000110
20,971442	0,350375	0,000342	0,000120
21,971499	0,332375	0,000346	0,000115
22,971756	0,314625	0,000331	0,000104
23,972251	0,308375	0,000299	9,209918E-5
24,971103	0,312688	0,000335	0,000105
25,971202	0,318875	0,000324	0,000103
26,971182	0,312812	0,000372	0,000116
27,972391	0,312812	0,000372	0,000116
28,971141	0,326625	0,000328	0,000107
29,971131	0,343187	0,000324	0,000111
30,970960	0,337000	0,000284	9,573863E-5
31,971185	0,354938	0,000339	0,000120
32,971779	0,361000	0,000317	0,000114
33,971185	0,361000	0,000317	0,000114
34,971306	0,350875	0,000302	0,000106
35,971336	0,343438	0,000306	0,000105
36,971404	0,361000	0,000302	0,000109
37,972180	0,368563	0,000324	0,000119
38,971626	0,372563	0,000284	0,000106
39,971146	0,357000	0,000313	0,000112
40,971197	0,351000	0,000306	0,000107
41,971078	0,332937	0,000310	0,000103
42,971086	0,332937	0,000310	0,000103
43,971507	0,333125	0,000317	0,000106
44,970965	0,337313	0,000328	0,000111
45,970980	0,333000	0,000313	0,000104
46,972711	0,337375	0,000284	9,584517E-5
47,971094	0,331313	0,000291	9,653628E-5
48,972008	0,315000	0,000335	0,000106
49,972704	0,319312	0,000335	0,000107
50,972521	0,325500	0,000350	0,000114
51,970967	NaN	NaN	0,000000
0,000000	0,337625	0,000291	9,837559E-5
0,969117	0,321000	0,000331	0,000106
1,969062	0,313312	0,000321	0,000100
2,970083	0,307125	0,000317	9,731888E-5
3,969749	0,325437	0,000350	0,000114
4,968819	0,321062	0,000302	9,705780E-5
5,968790	0,315375	0,000331	0,000105
6,969072	0,319500	0,000346	0,000111
7,968933	0,325188	0,000346	0,000113
8,968912	0,331250	0,000353	0,000117
9,970107	0,337438	0,000288	9,709194E-5
10,969214	0,320937	0,000357	0,000115
11,969075	0,313688	0,000346	0,000109
12,969017	0,320937	0,000346	0,000111
13,968901	0,327000	0,000317	0,000104
14,968939	0,319563	0,000321	0,000102
15,969211	0,315063	0,000361	0,000114
16,969213	0,306937	0,000313	9,614154E-5
17,969700	0,302375	0,000353	0,000107
18,969483	0,283687	0,000295	8,369278E-5
19,968801	0,300687	0,000331	9,965968E-5
20,969589	0,308812	0,000350	0,000108
21,970090	0,325000	0,000324	0,000105
22,969051	0,319312	0,000321	0,000102
23,969211	0,337500	0,000324	0,000109
24,969219	0,343438	0,000335	0,000115
25,969285	0,361375	0,000284	0,000103
26,969109	0,343500	0,000310	0,000106
27,969960	0,349625	0,000339	0,000118
28,969933	0,355312	0,000328	0,000116
29,969264	0,351187	0,000302	0,000106
30,970441	0,355312	0,000317	0,000113
31,969443	0,372625	0,000280	0,000105
32,968956	0,356938	0,000331	0,000118
33,969131	0,351375	0,000295	0,000104
34,969250	0,356875	0,000328	0,000117
35,969104	0,349438	0,000317	0,000111
36,969117	0,349438	0,000317	0,000111
37,969075	0,361000	0,000321	0,000116
38,968884	0,367063	0,000280	0,000103
39,968977	0,361063	0,000313	0,000113
40,968993	NaN	NaN	0,000000
0,000000	0,349375	0,000328	0,000115
0,969971	0,356875	0,000324	0,000116
1,970530	0,351062	0,000306	0,000107
2,971378	0,355250	0,000302	0,000107
3,970011	0,361125	0,000299	0,000108
4,970058	0,355375	0,000339	0,000120
5,969958	0,361063	0,000317	0,000114
6,969851	0,378188	0,000317	0,000120
7,969856	NaN	NaN	0,000000
0,000000	0,368375	0,000295	0,000109
0,971615	0,351000	0,000317	0,000111
1,971565	0,366875	0,000302	0,000111
2,971388	0,362750	0,000317	0,000115
3,971977	0,355125	0,000346	0,000123
4,971754	0,372500	0,000259	9,632686E-5
5,972169	0,368437	0,000302	0,000111
6,971566	0,362500	0,000302	0,000110
7,971655	0,378063	0,000288	0,000109
8,971468	0,372500	0,000295	0,000110
9,971572	0,368375	0,000306	0,000113
10,973236	0,360938	0,000299	0,000108
11,971768	0,388937	0,000284	0,000110
12,972132	0,394125	0,000262	0,000103
13,971769	0,390375	0,000270	0,000105
14,971565	0,385188	0,000255	9,820486E-5
15,971463	0,388937	0,000255	9,916094E-5
16,972568	0,395625	0,000288	0,000114
17,971664	0,388937	0,000310	0,000120
18,972946	0,395562	0,000248	9,796857E-5
19,971373	0,379563	0,000302	0,000115
20,971760	0,362687	0,000302	0,000110
21,971478	0,366750	0,000284	0,000104
22,972252	0,362563	0,000310	0,000112
23,972472	0,377937	0,000270	0,000102
24,972342	0,373875	0,000310	0,000116
25,971931	0,379437	0,000273	0,000104
26,971466	0,372500	0,000284	0,000106
27,971702	0,366687	0,000313	0,000115
28,971776	0,374063	0,000302	0,000113
29,971680	0,356750	0,000266	9,485269E-5
30,973070	0,350875	0,000310	0,000109
31,971677	0,355063	0,000270	9,569719E-5
32,972857	0,350938	0,000313	0,000110
33,972770	0,355125	0,000291	0,000103
34,971608	0,361063	0,000324	0,000117
35,972446	0,355187	0,000321	0,000114
36,972328	0,360875	0,000317	0,000114
37,971689	0,356687	0,000310	0,000110
38,971363	0,372500	0,000310	0,000115
39,971669	0,368125	0,000284	0,000105
40,971905	NaN	NaN	0,000000
0,000000	0,356750	0,000306	0,000109
0,971358	0,362687	0,000299	0,000108
1,971135	0,366687	0,000321	0,000118
2,971258	0,374063	0,000299	0,000112
3,971366	NaN	NaN	0,000000
0,000000	0,373812	0,000273	0,000102
0,970166	0,388875	0,000313	0,000122
1,968565	0,384937	0,000310	0,000119
2,968638	0,379500	0,000248	9,399039E-5
3,968748	0,384937	0,000284	0,000109
4,969938	0,389000	0,000270	0,000105
5,968955	0,383313	0,000273	0,000105
6,969649	0,388750	0,000280	0,000109
7,968612	0,395313	0,000280	0,000111
8,968748	0,399062	0,000266	0,000106
9,969074	0,395313	0,000262	0,000104
10,968579	0,400313	0,000237	9,477094E-5
11,968716	0,395250	0,000248	9,789117E-5
12,968778	0,377750	0,000273	0,000103
13,968554	0,403938	0,000229	9,268669E-5
14,969834	0,398938	0,000266	0,000106
15,970341	0,395125	0,000273	0,000108
16,969424	0,390125	0,000288	0,000112
17,969038	0,384813	0,000284	0,000109
18,968835	0,379188	0,000266	0,000101
19,968648	0,384750	0,000295	0,000114
20,968954	0,388625	0,000259	0,000100
21,970404	0,384813	0,000237	9,110143E-5
22,968866	0,398750	0,000215	8,568711E-5
23,968858	0,384750	0,000280	0,000108
24,968678	0,379188	0,000288	0,000109
25,968648	0,362125	0,000280	0,000102
26,968734	0,377750	0,000317	0,000120
27,969926	0,372125	0,000288	0,000107
28,969827	0,368000	0,000299	0,000110
29,968668	0,382937	0,000302	0,000116
30,968610	0,379063	0,000291	0,000110
31,969984	0,362063	0,000302	0,000109
32,970224	0,354750	0,000310	0,000110
33,969341	0,360500	0,000313	0,000113
34,968840	0,356250	0,000328	0,000117
35,969945	0,350375	0,000288	0,000101
36,968672	0,354687	0,000350	0,000124
37,968721	0,360438	0,000291	0,000105
38,968858	0,356187	0,000291	0,000104
39,968894	0,371875	0,000313	0,000116
40,969623	0,366375	0,000317	0,000116
41,969738	0,373563	0,000270	0,000101
42,968864	0,379063	0,000295	0,000112
43,969994	0,373375	0,000291	0,000109
44,970419	0,388437	0,000280	0,000109
45,968941	0,394937	0,000244	9,637533E-5
46,968801	0,388500	0,000273	0,000106
47,968800	0,371875	0,000324	0,000121
48,968750	0,378875	0,000277	0,000105
49,969745	NaN	NaN	0,000000
0,000000	0,388313	0,000310	0,000120
0,970634	0,403562	0,000240	9,701021E-5
1,970665	0,389688	0,000277	0,000108
2,970403	0,393500	0,000251	9,889096E-5
3,970571	0,389813	0,000284	0,000111
4,972045	0,373188	0,000321	0,000120
5,970533	0,377312	0,000273	0,000103
6,970534	0,371750	0,000313	0,000116
7,970526	0,378937	0,000266	0,000101
8,970527	0,393375	0,000273	0,000107
9,970527	0,378875	0,000299	0,000113
10,970535	0,371750	0,000302	0,000112
11,971534	0,377375	0,000324	0,000122
12,970525	0,373250	0,000321	0,000120
13,970535	0,367500	0,000288	0,000106
14,970533	0,360250	0,000288	0,000104
15,971345	0,344125	0,000291	0,000100
16,970782	0,344125	0,000291	0,000100
17,970486	0,331875	0,000339	0,000112
18,972186	0,348438	0,000288	0,000100
19,971807	0,342438	0,000313	0,000107
20,971355	0,338000	0,000302	0,000102
21,971560	0,354125	0,000331	0,000117
22,971697	0,349875	0,000313	0,000110
23,970723	0,344000	0,000317	0,000109
24,972050	0,348250	0,000277	9,639786E-5
25,970665	0,343875	0,000353	0,000121
26,970662	0,336187	0,000328	0,000110
27,970486	NaN	NaN	0,000000
0,000000	0,349687	0,000310	0,000108
0,968759	0,365875	0,000306	0,000112
1,969000	0,372937	0,000306	0,000114
2,968791	NaN	NaN	0,000000
0,000000	0,382375	0,000306	0,000117
0,970449	0,387875	0,000255	9,889005E-5
1,969029	0,383813	0,000280	0,000108
2,969206	0,383813	0,000280	0,000108
3,970578	0,383813	0,000280	0,000108
4,969379	0,389125	0,000262	0,000102
5,968676	0,382125	0,000270	0,000103
6,969198	0,376563	0,000262	9,874892E-5
7,969139	0,372500	0,000262	9,768358E-5
8,969929	0,353563	0,000306	0,000108
9,969096	0,349313	0,000317	0,000111
10,969038	0,341375	0,000321	0,000109
11,969831	0,349125	0,000288	0,000100
12,969047	0,364750	0,000288	0,000105
13,969253	0,359063	0,000313	0,000112
14,968715	NaN	NaN	0,000000
0,000000	0,336625	0,000302	0,000102
0,971026	0,341000	0,000313	0,000107
1,972734	0,336375	0,000295	9,923651E-5
2,971456	0,342500	0,000306	0,000105
3,971031	0,334437	0,000313	0,000105
4,972498	0,342250	0,000288	9,847665E-5
5,971734	NaN	NaN	0,000000
0,000000	0,364063	0,000288	0,000105
0,976791	0,348000	0,000299	0,000104
1,978344	0,340187	0,000280	9,540514E-5
2,977494	0,346250	0,000306	0,000106
3,976933	0,353687	0,000302	0,000107
4,977019	0,347813	0,000313	0,000109
5,977057	0,341687	0,000306	0,000105
6,976822	0,333562	0,000324	0,000108
7,977014	0,351812	0,000302	0,000106
8,976772	0,347125	0,000299	0,000104
9,978443	0,351438	0,000277	9,728018E-5
10,976882	0,358750	0,000339	0,000122
11,977187	0,363000	0,000284	0,000103
12,978547	0,357125	0,000270	9,625308E-5
13,976859	0,362938	0,000277	0,000100
14,976834	0,369875	0,000262	9,699521E-5
15,976957	0,364312	0,000280	0,000102
16,978405	0,379375	0,000259	9,810471E-5
17,977278	0,364187	0,000299	0,000109
18,976956	0,368000	0,000240	8,846153E-5
19,976966	0,350562	0,000266	9,320756E-5
20,978544	0,357938	0,000288	0,000103
21,976731	0,340125	0,000310	0,000105
22,978023	0,333813	0,000321	0,000107
23,977958	0,340062	0,000306	0,000104
24,978464	0,344000	0,000270	9,271560E-5
25,976871	0,338187	0,000288	9,730774E-5
26,976851	0,355875	0,000251	8,943537E-5
27,976994	NaN	NaN	0,000000
0,000000	0,333500	0,000295	9,838834E-5
0,976348	0,350000	0,000280	9,815704E-5
1,976718	0,367250	0,000262	9,630683E-5
2,976614	0,374563	0,000233	8,731059E-5
3,978020	0,379937	0,000284	0,000108
4,977012	0,363000	0,000302	0,000110
5,976635	0,357250	0,000255	9,108210E-5
6,976614	0,372750	0,000244	9,096099E-5
7,976299	0,368563	0,000273	0,000101
8,976501	0,374312	0,000262	9,815889E-5
9,977223	0,367125	0,000270	9,894830E-5
10,977099	0,383688	0,000248	9,502750E-5
11,976917	0,379750	0,000255	9,681855E-5
12,976489	0,374250	0,000262	9,814250E-5
13,976592	0,366875	0,000266	9,754473E-5
14,978049	0,372500	0,000251	9,361342E-5
15,978322	0,357000	0,000273	9,751966E-5
16,976472	0,362625	0,000262	9,509398E-5
17,976930	0,356875	0,000288	0,000103
18,976625	0,338938	0,000313	0,000106
19,976701	0,320750	0,000259	8,294454E-5
20,976382	NaN	NaN	0,000000
0,000000	0,343125	0,000273	9,372950E-5
0,970502	0,349313	0,000259	9,033068E-5
1,971851	0,356687	0,000259	9,223782E-5
2,971635	0,372250	0,000237	8,812736E-5
3,970565	0,355187	0,000244	8,667527E-5
4,970577	0,360938	0,000215	7,756161E-5
5,971534	0,355125	0,000277	9,830091E-5
6,970657	0,338813	0,000306	0,000104
7,970776	0,332437	0,000270	8,959925E-5
8,970514	0,324688	0,000288	9,342334E-5
9,970505	0,342938	0,000284	9,742542E-5
10,972004	0,338500	0,000273	9,246612E-5
11,970791	0,343125	0,000321	0,000110
12,970793	0,350687	0,000306	0,000107
13,970570	0,344750	0,000251	8,663954E-5
14,970732	0,360687	0,000288	0,000104
15,970759	0,356500	0,000270	9,608463E-5
16,972384	0,338625	0,000306	0,000104
17,970578	0,343000	0,000317	0,000109
18,971845	0,338562	0,000284	9,618253E-5
19,970644	0,342938	0,000317	0,000109
20,970932	0,350562	0,000255	8,937710E-5
21,971880	0,354812	0,000259	9,175295E-5
22,970557	0,338500	0,000288	9,739765E-5
23,972262	NaN	NaN	0,000000
0,000000	0,336750	0,000280	9,444110E-5
0,970087	0,343000	0,000310	0,000106
1,969894	0,349000	0,000273	9,533434E-5
2,969900	0,344375	0,000313	0,000108
3,969966	0,338438	0,000288	9,737967E-5
4,970592	0,332313	0,000284	9,440696E-5
5,971018	0,324562	0,000313	0,000102
6,969886	0,318750	0,000302	9,635873E-5
7,969789	0,326188	0,000291	9,504298E-5
8,969937	0,308188	0,000251	7,745097E-5
9,971079	0,314375	0,000313	9,847118E-5
10,970284	0,308063	0,000280	8,639573E-5
11,969868	0,307812	0,000277	8,520450E-5
12,969866	0,312688	0,000270	8,427619E-5
13,969944	0,295687	0,000291	8,615603E-5
14,969885	0,300187	0,000295	8,856057E-5
15,970069	0,293812	0,000277	8,132921E-5
16,971099	0,300000	0,000302	9,069057E-5
17,970942	0,308250	0,000310	9,542995E-5
18,971089	0,300063	0,000273	8,196636E-5
19,970362	0,293625	0,000310	9,090225E-5
20,969786	0,289187	0,000310	8,952846E-5
21,969925	0,293812	0,000291	8,560971E-5
22,969856	0,287313	0,000295	8,476222E-5
23,969679	0,306312	0,000291	8,925190E-5
24,971082	0,301625	0,000284	8,568892E-5
25,969786	0,318750	0,000310	9,868060E-5
26,969810	0,336438	0,000295	9,925495E-5
27,969975	0,330625	0,000277	9,151915E-5
28,970838	0,336313	0,000291	9,799316E-5
29,970541	NaN	NaN	0,000000
0,000000	0,342625	0,000251	8,610550E-5
0,970808	0,354438	0,000288	0,000102
1,969311	0,361875	0,000255	9,226126E-5
2,969820	0,367563	0,000273	0,000100
3,969146	0,361812	0,000291	0,000105
4,968880	0,356000	0,000273	9,724649E-5
5,968962	0,361750	0,000284	0,000103
6,969080	0,367563	0,000255	9,371131E-5
7,968950	0,382625	0,000215	8,222202E-5
8,969208	0,382625	0,000215	8,222202E-5
9,968944	0,373250	0,000273	0,000102
10,970150	0,366000	0,000270	9,864509E-5
11,969617	0,361625	0,000237	8,561197E-5
12,969603	0,366000	0,000277	0,000101
13,969234	0,360063	0,000248	8,917632E-5
14,970807	0,366063	0,000240	8,799579E-5
15,969058	0,371563	0,000240	8,931790E-5
16,968996	0,355875	0,000266	9,462005E-5
17,969410	0,361750	0,000266	9,618209E-5
18,970370	0,366000	0,000237	8,664772E-5
19,969912	0,350062	0,000262	9,179962E-5
20,970327	0,354375	0,000255	9,034911E-5
21,970283	0,350187	0,000328	0,000115
22,969135	0,355875	0,000262	9,332388E-5
23,969760	NaN	NaN	0,000000
0,000000	0,325813	0,000273	8,900034E-5
0,972203	0,336250	0,000284	9,552557E-5
1,972402	0,331875	0,000299	9,911769E-5
2,973562	0,324062	0,000302	9,796471E-5
3,972483	0,324062	0,000302	9,796471E-5
4,972023	NaN	NaN	0,000000
0,000000	0,336125	0,000291	9,793852E-5
0,965824	0,348250	0,000255	8,878752E-5
1,964787	0,344000	0,000262	9,020980E-5
2,965609	0,361750	0,000299	0,000108
3,964857	0,355812	0,000255	9,071561E-5
4,964814	0,348438	0,000270	9,391161E-5
5,964756	0,331688	0,000266	8,818907E-5
6,965346	0,348438	0,000288	0,000100
7,964606	0,355812	0,000262	9,330749E-5
8,966097	0,349938	0,000277	9,686497E-5
9,964824	0,355875	0,000266	9,462005E-5
10,964818	0,350000	0,000306	0,000107
11,964825	0,344125	0,000295	0,000102
12,964501	0,336250	0,000273	9,185150E-5
13,964796	0,331813	0,000262	8,701378E-5
14,964992	0,348375	0,000284	9,897017E-5
15,964608	0,331750	0,000306	0,000101
16,965154	0,336187	0,000266	8,938553E-5
17,965216	0,330125	0,000277	9,138075E-5
18,964725	0,324313	0,000273	8,859060E-5
19,966398	0,342438	0,000306	0,000105
20,964512	0,349875	0,000299	0,000104
21,966136	0,354375	0,000302	0,000107
22,965130	0,337813	0,000291	9,843022E-5
23,965488	0,354375	0,000277	9,809330E-5
24,964948	0,360000	0,000248	8,916084E-5
25,964710	0,354125	0,000277	9,802410E-5
26,964813	0,360000	0,000251	9,047203E-5
27,966506	0,377000	0,000280	0,000106
28,964892	0,372937	0,000277	0,000103
29,964696	0,365875	0,000251	9,194849E-5
30,965147	0,360000	0,000288	0,000104
31,965704	0,377063	0,000251	9,476003E-5
32,964780	0,372812	0,000244	9,097624E-5
33,965353	0,387750	0,000270	0,000105
34,965425	0,392937	0,000229	9,016265E-5
35,964835	0,389250	0,000222	8,648111E-5
36,964706	0,392937	0,000219	8,586922E-5
37,964643	0,378437	0,000233	8,821386E-5
38,964846	0,372937	0,000273	0,000102
39,964582	0,355687	0,000288	0,000102
40,965178	0,359750	0,000280	0,000101
41,964604	0,365750	0,000259	9,458134E-5
42,964571	0,361375	0,000229	8,292038E-5
43,966215	0,377000	0,000248	9,337121E-5
44,965164	0,392750	0,000251	9,870247E-5
45,965164	0,397937	0,000240	9,565805E-5
46,964504	0,402750	0,000222	8,948046E-5
47,965155	0,397937	0,000226	8,986057E-5
48,964789	0,392875	0,000255	0,000100
49,965162	0,387750	0,000219	8,473559E-5
50,965030	0,402813	0,000226	9,096143E-5
51,966559	0,409000	0,000219	8,937938E-5
52,964799	0,392875	0,000222	8,728649E-5
53,964724	0,376937	0,000291	0,000110
54,964684	0,371312	0,000233	8,655302E-5
55,965842	0,355687	0,000270	9,586564E-5
56,964767	0,337750	0,000255	8,611051E-5
57,964909	0,342375	0,000288	9,851262E-5
58,965927	0,348000	0,000280	9,759615E-5
59,964803	0,343813	0,000288	9,892624E-5
60,965806	0,335875	0,000310	0,000104
61,964831	0,331688	0,000284	9,422940E-5
62,965699	0,325625	0,000331	0,000108
63,965896	0,342125	0,000259	8,847202E-5
64,965430	NaN	NaN	0,000000
0,000000	0,343750	0,000270	9,264822E-5
0,976372	0,335875	0,000259	8,685580E-5
1,974814	0,355687	0,000248	8,809277E-5
2,976729	0,350000	0,000288	0,000101
3,975188	NaN	NaN	0,000000
0,000000	0,361438	0,000266	9,609900E-5
0,975834	0,353875	0,000266	9,408829E-5
1,976421	0,359875	0,000240	8,650841E-5
2,976141	NaN	NaN	0,000000
0,000000	0,371375	0,000280	0,000104
0,970388	0,367187	0,000266	9,762781E-5
1,970907	0,361375	0,000288	0,000104
2,971459	0,354187	0,000262	9,288135E-5
3,971567	0,337625	0,000229	7,747076E-5
4,970582	NaN	NaN	0,000000
0,000000	0,348125	0,000266	9,255948E-5
0,972147	0,354000	0,000302	0,000107
1,972057	0,349687	0,000266	9,297491E-5
2,971041	0,343500	0,000277	9,508303E-5
3,971940	NaN	NaN	0,000000
0,000000	0,365438	0,000273	9,982448E-5
0,968287	0,371375	0,000284	0,000106
1,969955	0,376875	0,000262	9,883087E-5
2,968255	0,392750	0,000237	9,298058E-5
3,969431	0,376875	0,000251	9,471291E-5
4,968130	0,371188	0,000262	9,733939E-5
5,969829	0,367125	0,000270	9,894830E-5
6,969474	0,359563	0,000284	0,000102
7,968462	0,353812	0,000270	9,536029E-5
8,969432	0,349750	0,000248	8,662223E-5
9,969799	0,353875	0,000266	9,408829E-5
10,968291	0,348062	0,000255	8,873972E-5
11,968500	0,341938	0,000262	8,966894E-5
12,968292	0,335875	0,000299	0,000100
13,968221	0,331562	0,000270	8,936342E-5
14,968215	0,337500	0,000251	8,481753E-5
15,968254	0,331437	0,000244	8,087963E-5
16,968038	0,348062	0,000291	0,000101
17,968305	0,365438	0,000244	8,917654E-5
18,968324	0,361250	0,000262	9,473341E-5
19,969167	0,355375	0,000321	0,000114
20,968550	NaN	NaN	0,000000
0,000000	0,342000	0,000291	9,965035E-5
0,974103	0,348062	0,000266	9,254286E-5
1,975765	0,331562	0,000262	8,694822E-5
2,974458	0,348000	0,000310	0,000108
3,974975	NaN	NaN	0,000000
0,000000	0,359812	0,000284	0,000102
0,971896	0,376688	0,000277	0,000104
1,971742	0,361375	0,000262	9,476618E-5
2,972071	0,355687	0,000280	9,975210E-5
3,971898	0,359812	0,000273	9,828793E-5
4,972062	0,355563	0,000295	0,000105
5,971909	0,359625	0,000277	9,954654E-5
6,971740	0,355312	0,000280	9,964693E-5
7,972994	0,348062	0,000233	8,113344E-5
8,972024	0,342062	0,000295	0,000101
9,973182	0,337687	0,000273	9,224417E-5
10,973146	0,331562	0,000284	9,419389E-5
11,972005	0,337562	0,000291	9,835737E-5
12,972554	0,331375	0,000273	9,051982E-5
13,971712	0,337750	0,000266	8,980097E-5
14,971779	0,341813	0,000284	9,710582E-5
15,973358	0,349687	0,000273	9,552214E-5
16,971806	0,343687	0,000270	9,263138E-5
17,972872	0,337562	0,000277	9,343949E-5
18,971809	0,331688	0,000295	9,785362E-5
19,972882	NaN	NaN	0,000000
0,000000	0,343625	0,000288	9,887229E-5
0,970322	0,337750	0,000270	9,103109E-5
1,971901	0,329688	0,000280	9,246043E-5
2,970629	0,335875	0,000259	8,685580E-5
3,970239	0,319563	0,000273	8,729307E-5
4,970416	0,335937	0,000277	9,298968E-5
5,971660	0,331562	0,000280	9,298627E-5
6,970138	0,335750	0,000273	9,171491E-5
7,971691	0,341938	0,000288	9,838674E-5
8,970041	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,359687	0,000229	8,253317E-5
0,968580	NaN	NaN	0,000000
0,000000	0,337625	0,000273	9,222710E-5
0,974077	0,341875	0,000229	7,844595E-5
1,974109	0,347813	0,000266	9,247639E-5
2,974227	0,343750	0,000255	8,764023E-5
3,974109	0,335625	0,000288	9,657042E-5
4,975190	NaN	NaN	0,000000
0,000000	0,347938	0,000270	9,377685E-5
0,968697	0,343562	0,000248	8,508978E-5
1,969774	0,361250	0,000233	8,420745E-5
2,968776	0,355438	0,000259	9,191457E-5
3,968663	0,349813	0,000277	9,683037E-5
4,968505	0,343625	0,000255	8,760836E-5
5,968756	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,301000	0,000277	8,331876E-5
0,976506	0,329688	0,000284	9,366122E-5
1,976603	0,335750	0,000291	9,782926E-5
2,977486	0,329562	0,000266	8,762408E-5
3,976665	0,335688	0,000280	9,414312E-5
4,977467	0,331437	0,000295	9,777986E-5
5,976984	0,323437	0,000302	9,777577E-5
6,978117	0,329625	0,000284	9,364346E-5
7,977282	0,335813	0,000270	9,050889E-5
8,978255	0,353625	0,000240	8,500600E-5
9,978317	0,347875	0,000222	7,728868E-5
10,976597	0,341813	0,000237	8,092151E-5
11,976690	0,335813	0,000262	8,806273E-5
12,976862	0,329688	0,000284	9,366122E-5
13,976842	0,335500	0,000237	7,942708E-5
14,976762	0,317688	0,000310	9,835167E-5
15,977694	0,325188	0,000295	9,593600E-5
16,977460	0,331437	0,000302	0,000100
17,976423	0,335688	0,000302	0,000101
18,976671	0,353687	0,000280	9,919120E-5
19,976524	0,337562	0,000284	9,589843E-5
20,977031	0,329562	0,000270	8,882438E-5
21,977304	0,335750	0,000280	9,416065E-5
22,976611	0,341687	0,000277	9,458132E-5
23,976679	0,361125	0,000262	9,470063E-5
24,976648	0,376312	0,000273	0,000103
25,976861	0,372625	0,000259	9,635919E-5
26,977659	0,366875	0,000240	8,819110E-5
27,977988	0,372437	0,000233	8,681526E-5
28,976546	0,355312	0,000255	9,058813E-5
29,976372	0,337250	0,000259	8,721137E-5
30,977622	0,353687	0,000262	9,275023E-5
31,976546	0,337438	0,000299	0,000101
32,977237	0,331125	0,000259	8,562747E-5
33,977701	0,325188	0,000280	9,119841E-5
34,978094	0,329625	0,000255	8,403901E-5
35,977321	0,313125	0,000295	9,237735E-5
36,976360	0,306750	0,000277	8,491039E-5
37,977731	0,288250	0,000313	9,028809E-5
38,977722	0,305250	0,000295	9,005409E-5
39,977423	0,300812	0,000310	9,312740E-5
40,976366	0,306937	0,000339	0,000104
41,976657	0,313312	0,000284	8,900923E-5
42,976834	NaN	NaN	0,000000
0,000000	0,313125	0,000291	9,123689E-5
0,971776	0,317625	0,000288	9,139123E-5
1,971250	0,335688	0,000288	9,658841E-5
2,972782	0,331250	0,000288	9,531159E-5
3,971245	0,325188	0,000284	9,238281E-5
4,971644	0,329375	0,000306	0,000101
5,971679	0,324937	0,000313	0,000102
6,971106	0,329562	0,000306	0,000101
7,972660	0,337313	0,000280	9,459885E-5
8,971189	0,330937	0,000284	9,401633E-5
9,971375	0,335625	0,000262	8,801356E-5
10,971190	0,331000	0,000262	8,680071E-5
11,971294	0,337250	0,000291	9,826632E-5
12,971319	0,343313	0,000284	9,753196E-5
13,971429	0,325000	0,000259	8,404357E-5
14,971141	NaN	NaN	0,000000
0,000000	0,323250	0,000280	9,065504E-5
0,968860	0,329562	0,000251	8,282275E-5
1,969225	0,324875	0,000299	9,702707E-5
2,969446	0,329375	0,000288	9,477209E-5
3,969455	0,347625	0,000229	7,976534E-5
4,969827	0,341562	0,000302	0,000103
5,970318	0,347500	0,000262	9,112764E-5
6,970643	0,353563	0,000255	9,014196E-5
7,970620	0,359187	0,000259	9,288431E-5
